name,rooms,area,district,floor,uprice,sprice,age
翠湖天地御苑,4,151.39,84,32,151925,2300,11
华府天地,6,333.0,84,20,144144,4800,11
翠湖天地御苑,6,281.56,84,29,168880,4755,11
百汇大厦,2,50.74,17,23,88687,450,23
振华里小区,3,54.69,84,3,160906,880,23
复兴坊,2,60.0,117,8,158333,950,82
豫景公寓,5,142.17,141,27,80889,1150,17
士林华苑,4,123.45,147,28,109356,1350,10
大同花园北区,3,73.91,79,32,98768,730,14
中南小区,5,106.37,8,7,84610,900,18
太阳都市花园,5,149.8,147,24,100133,1500,18
海华花园,5,117.37,79,33,72420,850,23
华润外滩九里,4,166.4,182,23,114122,1899,7
北蒙三小区,2,42.6,17,7,79812,340,28
打浦路303弄,3,68.66,79,7,84474,580,21
融创滨江壹号院,5,192.52,8,36,98691,1900,5
华润外滩九里,6,270.94,182,24,138776,3760,6
卢湾城市花园,4,97.0,8,28,97938,950,15
明华大厦,5,164.39,132,26,57789,950,15
弘辉名苑,5,134.83,8,30,94934,1280,12
老西门新苑,5,143.26,132,40,104704,1500,11
宁波路561号,4,112.84,34,6,67352,760,20
江南新苑,5,130.91,17,28,85554,1120,15
黄浦丽园,5,124.86,141,18,96107,1200,9
西凌新邨,3,72.94,141,32,81573,595,22
思南路115弄,3,38.21,79,7,95524,365,28
中山南一路204号,1,37.0,8,6,119729,443,41
上海滩新昌城,3,60.54,19,23,115295,698,11
兰馨公寓(卢湾),7,536.03,117,17,184691,9900,8
明日星城,4,97.66,140,35,90108,880,12
蒙西小区,2,36.6,17,7,87431,320,26
东方苑,3,66.12,141,15,80913,535,19
鲁班大楼,3,95.85,8,24,78247,750,27
惠德公寓,4,71.83,132,7,77961,560,22
瞿溪新村,2,44.35,8,5,81172,360,37
德昌公寓,4,214.0,141,2,24299,520,17
曲园,3,65.53,117,4,91561,600,44
联兴大厦,6,161.5,79,20,77399,1250,18
蒙自路440弄,3,56.73,17,6,79323,450,31
唐城公寓,6,184.53,132,28,69365,1280,19
斜土新村,2,40.0,79,7,75000,300,30
士林华苑,4,132.29,147,23,86174,1140,10
开源大厦,4,112.87,79,20,69992,790,21
白玉兰家园,3,107.5,8,13,107906,1160,16
海华花园,4,88.98,79,33,93279,830,23
康瞿小区,2,49.14,79,20,87098,428,27
南园小区,2,46.37,79,24,79792,370,25
锦绣家园,5,145.08,141,22,86159,1250,17
斜土新村,1,21.4,79,6,105140,225,30
新家坡园景苑,3,76.62,17,36,91359,700,18
江南世纪新苑,6,227.39,17,31,83556,1900,17
金日世家,4,110.32,141,30,98350,1085,11
中福花苑,4,79.0,141,19,98734,780,14
复兴中路626弄,3,54.6,117,6,120512,658,28
海洲国际华园,4,112.0,141,30,107142,1200,11
五福里,2,38.3,34,6,83550,320,34
东淮海公寓,4,118.69,147,29,98407,1168,14
南浦公寓,3,87.77,141,26,79753,700,21
兴林公寓,5,163.49,132,26,67282,1100,18
海丽花园,5,117.72,79,33,80699,950,20
豫欣公寓,4,101.65,141,25,93457,950,15
汇龙新城,5,143.97,17,33,97242,1400,15
林荫大楼,3,85.06,132,16,94051,800,27
翠湖天地嘉苑,4,130.81,84,32,159009,2080,9
瑞福北大楼,2,53.46,147,23,77628,415,27
瞿溪路126号,1,27.7,8,6,88447,245,53
阳光公寓(黄浦),4,99.75,140,30,85213,850,16
雅庐苑,5,135.79,132,28,88371,1200,14
汇龙新城,5,145.83,17,33,102859,1500,15
锦绣家园,4,101.41,141,22,86776,880,17
斜土路556弄,3,45.18,17,5,86321,390,42
蓬莱大厦,4,116.98,132,26,81210,950,15
瞿四小区,2,47.1,8,7,87048,410,28
海上梦苑,4,119.08,17,8,117568,1400,10
银杏家园,5,142.85,17,6,91004,1300,17
中恒公寓,4,112.38,140,16,93432,1050,18
大众汽车公寓,5,123.35,17,26,85123,1050,21
瑞雪大楼,2,57.52,117,17,107788,620,26
光启路111号,4,62.51,147,7,99184,620,25
瞿西新村,2,48.24,79,7,87064,420,18
扬子江家园,4,111.09,79,18,108020,1200,12
淮海晶华苑,6,221.81,84,31,90167,2000,11
联兴大厦,5,151.66,79,20,85718,1300,18
原水小区(制造局路208弄),5,93.04,17,7,104256,970,19
春江小区(卢湾),3,49.2,8,6,74186,365,32
思南新苑,5,133.13,79,30,116427,1550,14
福鑫大楼,4,101.86,182,22,95228,970,15
黄浦众鑫城,5,158.79,132,32,94464,1500,15
锦绣家园,7,207.86,141,18,79380,1650,17
翠湖天地嘉苑,5,238.32,84,35,146861,3500,9
东方苑,5,122.57,141,15,79954,980,19
上海滩花园,5,131.26,182,33,120371,1580,9
海悦花园,5,148.68,79,37,110976,1650,13
太阳都市花园,5,153.52,147,33,87936,1350,18
新中苑,5,139.0,141,27,82733,1150,18
上海人家,5,144.69,8,23,82935,1200,18
海悦花园,5,148.68,79,37,99542,1480,13
瑞福南大楼,3,72.75,147,23,93470,680,27
杰仕豪庭,5,168.16,19,30,78794,1325,15
桃源新村,4,100.24,132,7,89784,900,29
太阳都市花园,5,149.81,147,24,100126,1500,18
太阳都市花园,4,124.69,147,24,100248,1250,18
耀江花园,5,143.97,8,32,118080,1700,11
上海滩花园,5,148.41,182,30,114547,1700,11
翠湖天地御苑,5,183.09,84,32,136544,2500,11
翠湖天地嘉苑,6,325.73,84,35,181131,5900,9
宏泰公寓,4,131.02,19,33,99221,1300,17
唐城公寓,6,184.53,132,28,70449,1300,19
明日星城,4,97.8,140,17,92024,900,15
惠德公寓,4,98.72,132,15,98257,970,16
国际广场(卢湾),5,153.19,84,29,78334,1200,20
中福花苑,3,42.46,141,15,117286,498,14
南文大厦,5,145.12,132,27,75799,1100,17
开元坊,4,96.36,132,34,122457,1180,15
东业大厦,5,170.86,147,25,96570,1650,16
雾晓大楼,4,125.0,8,20,96000,1200,29
太阳都市花园,5,153.52,147,33,92496,1420,18
公馆77,6,168.57,132,31,106780,1800,7
佳日公寓,5,139.55,147,32,70225,980,18
上海滩新昌城,2,60.54,19,23,143706,870,11
白云公寓,4,109.81,17,21,78317,860,19
中山南路1750号,2,46.5,8,5,133333,620,40
南园小区,4,103.54,79,29,77264,800,23
中复小区,3,51.34,147,7,77522,398,28
海潮路230弄,2,53.8,141,6,92565,498,37
南文大厦,6,223.57,132,27,80511,1800,17
佳日公寓,5,133.25,147,23,82551,1100,15
巴士小区,5,109.26,84,7,89694,980,25
北方花苑,4,98.5,141,7,73604,725,19
光启路105号,3,58.6,147,7,85324,500,25
华盛大公馆,7,222.09,19,30,85550,1900,13
永业公寓,4,121.9,17,35,106644,1300,14
百溪公寓,1,36.01,17,7,83032,299,24
瑞金二路130号,3,58.06,117,5,98174,570,44
明珠家园(黄浦),4,100.99,141,33,94563,955,13
华丽家族汇景天地(公寓),5,213.4,17,30,84348,1800,6
西凌新邨,3,73.7,141,32,84124,620,23
鼎达公寓,5,112.51,17,7,84436,950,19
翠湖天地御苑,6,321.95,84,13,170833,5500,11
鲁班公寓,5,133.51,8,15,89880,1200,16
黄浦众鑫城,5,136.42,132,29,106289,1450,15
新家坡园景苑,5,125.8,17,33,83465,1050,18
香山丽舍(公寓),5,229.05,117,19,135341,3100,14
渔阳里,6,164.82,117,3,139546,2300,87
陆家浜大楼,3,62.27,132,15,94427,588,30
金瓯万国大厦,5,134.54,19,28,95138,1280,18
华润外滩九里,3,90.2,182,23,141906,1280,7
翠湖天地御苑,6,321.23,84,13,154095,4950,11
马当小区,4,78.6,84,26,112977,888,25
海丽花园,5,117.72,79,33,89194,1050,20
太阳都市花园,4,113.42,147,24,96984,1100,18
华盛大公馆,7,222.09,19,30,85550,1900,13
金日世家,5,134.14,141,22,95422,1280,11
打浦路339弄,1,39.82,79,6,70316,280,64
建德坊,5,128.95,84,6,104691,1350,15
西凌新邨,4,93.43,141,32,77063,720,24
融创滨江壹号院,5,170.23,8,38,113082,1925,5
平和里,4,119.57,19,4,66906,800,17
瞿四小区,3,51.19,8,7,82047,420,30
蒙西小区,3,52.34,17,7,87886,460,23
瞿西新村,2,29.03,79,6,86117,250,29
太阳都市花园,4,96.0,147,24,104166,1000,18
金瓯万国大厦,4,108.45,19,28,87597,950,18
海悦花园,4,108.34,79,27,110762,1200,13
淮海大厦,2,69.19,84,30,108397,750,24
马当小区,3,61.85,84,26,106709,660,25
松柏公寓,2,55.61,34,21,91710,510,25
中福花苑,3,54.1,141,15,91497,495,14
斜土新村,2,32.5,79,7,98461,320,30
市民新村,3,59.19,8,6,94610,560,52
巴士小区,2,45.92,84,7,119773,550,24
南园小区,2,59.54,79,29,70540,420,23
金鹿大楼,2,64.11,117,29,88597,568,25
桃源新村,4,81.38,132,7,108134,880,30
仁宝公寓,3,75.27,141,27,90341,680,21
兰馨公寓(卢湾),5,301.86,117,17,149075,4500,8
翠湖天地御苑,6,312.48,84,13,165770,5180,11
扬子江家园,4,112.82,79,21,109023,1230,12
豫欣公寓,5,144.14,141,34,78396,1130,15
东元坊,3,58.49,141,12,95742,560,4
翠湖天地御苑,5,182.25,84,32,126200,2300,11
永丰村,8,459.59,84,4,110968,5100,82
复地雅园,4,120.55,147,21,99543,1200,10
海悦花园,4,99.97,79,37,110033,1100,13
翠湖天地雅苑,4,108.19,84,22,147887,1600,14
悦来小区,2,43.2,182,6,83333,360,23
西凌新邨,2,40.01,141,6,89977,360,27
瞿溪新村,4,70.09,8,6,67056,470,53
太阳都市花园,5,171.7,147,29,93185,1600,14
新地苑,5,136.18,147,29,74900,1020,18
斜土路262弄,1,32.51,17,6,93202,303,32
欣安基公寓,4,96.77,8,18,118838,1150,16
新华南园大厦,4,125.7,8,26,91487,1150,14
北蒙三小区,2,48.0,17,7,87500,420,30
威海苑,5,129.31,19,18,88933,1150,18
唐城公寓,6,184.53,132,28,67739,1250,19
马当小区,3,61.93,84,27,106571,660,25
南塘浜路119号,2,35.73,79,6,97956,350,32
翠湖天地御苑,8,576.34,84,29,199534,11500,11
河南南路790弄,2,42.52,147,6,79962,340,35
公馆77,6,163.07,132,31,122646,2000,7
蒙西小区,2,41.56,17,7,76997,320,21
黄浦华庭,3,82.58,141,28,99297,820,7
东方苑,5,122.57,141,15,74243,910,19
兴林公寓,5,163.49,132,26,82573,1350,15
威海苑,5,126.88,19,18,102459,1300,18
丽园路1032弄,2,31.2,79,6,83333,260,34
太阳都市花园,4,96.24,147,24,91438,880,18
东淮海公寓,5,131.64,147,28,98754,1300,11
上海滩花园,4,123.07,182,36,121881,1500,10
滨江名人苑,4,101.1,182,32,93966,950,14
金色家园,5,160.03,19,27,85608,1370,13
海华花园,5,117.37,79,33,76680,900,23
海琪园,5,130.79,182,31,122333,1600,14
瞿溪坊,3,62.58,17,6,88686,555,22
金色家园,6,186.78,19,23,85662,1600,13
海悦花园,4,133.36,79,39,95980,1280,13
北蒙三小区,2,46.3,17,7,95032,440,28
翠湖天地御苑,7,324.17,84,9,148070,4800,11
永泰公寓,4,120.86,79,7,68674,830,23
滨江名人苑,4,102.51,182,31,107306,1100,14
山西南路264号,2,38.5,34,7,90909,350,30
明日星城,5,123.15,140,18,93382,1150,15
永业公寓,5,143.39,17,35,112978,1620,14
老西门新苑,6,288.3,132,40,84287,2430,11
新华南园大厦,2,75.42,8,28,76902,580,13
南陆大厦,2,53.68,141,25,91281,490,23
翠湖天地御苑,4,151.4,84,32,150594,2280,11
绿洲仕格维花园,9,587.98,79,35,144562,8500,12
淮海晶华苑,5,222.27,84,31,94479,2100,11
松柏公寓,4,93.07,34,21,83807,780,25
新地苑,5,131.86,147,29,97072,1280,18
淞园大厦,5,113.43,8,22,110200,1250,20
黄浦众鑫城,10,296.52,132,32,96114,2850,13
太阳都市花园,5,153.52,147,33,87936,1350,18
蓬莱路303弄,3,53.72,147,3,120067,645,105
翠湖天地雅苑,5,170.77,84,22,140539,2400,14
悦来小区,3,75.03,182,16,87964,660,24
江南造船大厦(公寓),4,100.59,79,24,79530,800,17
银南大厦,1,41.65,141,23,95558,398,26
瑞金二路410弄,2,29.87,79,7,100435,300,29
海乾公寓,3,86.14,17,7,75458,650,22
平利公寓,5,146.45,132,20,75110,1100,18
普育小区,2,43.3,141,6,69284,300,40
瑞金南路271弄,3,56.83,79,6,89389,508,25
太阳都市花园,5,153.52,147,33,91193,1400,18
浦江公馆,5,193.03,182,33,103610,2000,7
五里桥路260弄,3,60.7,17,7,88962,540,29
中汇公寓,5,140.47,17,33,85427,1200,15
新华南园大厦,4,98.46,8,28,82266,810,13
明日星城,4,95.18,140,34,96658,920,15
黄浦众鑫城,5,158.79,132,29,100762,1600,15
太阳都市花园,4,95.4,147,33,87840,838,18
黄浦新苑(公寓),5,137.2,141,34,99125,1360,16
耀江花园,5,136.89,8,26,109577,1500,15
锦城公寓,5,129.52,79,22,71031,920,21
兰馨公寓(卢湾),5,350.22,117,17,142767,5000,8
光启路91号,2,65.0,147,7,76923,500,25
江南新苑,5,129.29,17,30,73478,950,20
淮海晶华苑,5,213.88,84,31,93510,2000,11
唐城公寓,6,184.53,132,28,73158,1350,19
太阳都市花园,4,96.13,147,24,88421,850,18
上海滩新昌城,3,72.93,19,23,102838,750,11
老西门新苑,5,157.98,132,34,97480,1540,11
上海人家,5,117.0,8,23,82905,970,18
海悦花园,4,89.04,79,26,102201,910,13
金外滩花园,5,170.72,182,31,114807,1960,11
威海苑,5,160.81,19,18,62185,1000,18
中福花苑,3,101.44,141,19,91679,930,14
明华大厦,4,130.8,132,25,76452,1000,15
翠湖天地御苑,7,324.25,84,9,148033,4800,11
海珀日晖,6,448.45,8,21,78046,3500,7
振兴大楼,2,54.83,19,16,96662,530,32
明日星城,5,121.88,140,17,96816,1180,15
陕西南路271弄23支弄,2,38.25,117,6,96732,370,38
新华南园大厦,3,75.42,8,28,72924,550,13
江南新苑,4,129.29,17,30,85080,1100,20
华府天地,7,446.52,84,21,154528,6900,11
耀江花园,5,130.23,8,30,138217,1800,11
光启路105号,2,46.4,147,7,79741,370,25
丽园公寓,4,102.3,141,7,83088,850,18
悦来小区,3,66.03,182,6,78752,520,23
中福花苑,3,46.21,141,19,93053,430,14
思南公馆,5,212.0,117,8,165094,3500,7
融创滨江壹号院,5,191.87,8,27,125084,2400,5
斜土新村,2,36.6,79,7,86065,315,30
耀江花园,3,61.49,8,34,146853,903,15
柳江街19号,1,23.26,147,6,128976,300,30
融创滨江壹号院,5,189.45,8,36,103457,1960,5
瞿溪路804号,2,35.14,17,7,91064,320,24
天天花园,5,169.85,79,25,94966,1613,20
中福花苑,3,42.46,141,15,105982,450,14
滨江名人苑,5,155.29,182,32,99813,1550,14
黄浦众鑫城,4,121.63,132,31,92082,1120,15
融创滨江壹号院,6,325.34,8,27,86063,2800,5
南园新村,2,34.43,79,7,83647,288,29
金色家园,5,159.93,19,23,103795,1660,13
斜土路486弄,3,57.6,17,6,79861,460,33
翠湖天地御苑,4,151.34,84,32,158583,2400,11
金瓯万国大厦,5,126.32,19,28,94996,1200,18
蒙自路395弄,3,44.9,17,7,80178,360,30
融创滨江壹号院,5,138.59,8,36,137095,1900,5
翠湖天地御苑,5,193.56,84,26,134325,2600,11
黄浦逸城,3,77.24,141,30,134645,1040,3
黄浦众鑫城,5,152.78,132,32,91635,1400,13
松柏公寓,3,70.56,34,21,89285,630,25
华润外滩九里,5,186.88,182,25,141802,2650,7
佳日公寓,5,133.25,147,23,96060,1280,15
松柏公寓,4,93.07,34,21,85956,800,25
永明大厦,4,113.69,141,24,83560,950,16
明华大厦,4,130.8,132,25,72629,950,15
翠湖天地御苑,3,91.66,84,26,161466,1480,11
翠湖天地御苑,3,91.72,84,26,168992,1550,11
上海滩新昌城,4,107.9,19,24,115848,1250,11
华润外滩九里,3,73.51,182,23,170044,1250,7
南文大厦,4,112.16,132,27,80242,900,17
汝南街小区,3,68.38,17,7,84966,581,24
海琪园,5,168.75,182,30,130370,2200,14
蒙自路395弄,2,39.0,17,7,85897,335,30
思南公馆,4,137.25,117,8,149362,2050,7
四川南路44弄,3,66.84,147,6,85278,570,27
复地雅园,4,119.99,147,21,108342,1300,10
牌楼小区,2,35.66,132,5,93942,335,40
海潮新村,2,35.54,141,6,90039,320,24
天天花园,4,137.28,79,32,72843,1000,20
宏泰公寓,5,131.75,19,33,113851,1500,17
海琪园,7,278.72,182,31,120192,3350,14
翠湖天地御苑,4,139.91,84,12,142949,2000,11
永泰公寓,5,113.42,79,7,66831,758,23
大同小区(黄浦),3,69.25,79,6,86642,600,31
打浦路500弄,2,43.57,79,6,84920,370,52
紫荆新苑,4,88.08,8,6,88555,780,19
淞园大厦,3,86.0,8,22,106976,920,20
海悦花园,4,89.04,79,26,107816,960,13
华浩苑,5,137.94,141,24,76845,1060,16
翠湖天地御苑,4,152.0,84,32,124342,1890,11
上海滩新昌城,7,304.24,19,25,98606,3000,11
仁德坊,6,167.18,17,33,83742,1400,16
瞿溪路680弄,3,75.32,17,7,79660,600,22
黄陂北路249弄,2,32.69,19,5,107066,350,44
海悦花园,5,149.49,79,31,93651,1400,13
翠湖天地雅苑,5,192.0,84,22,151041,2900,14
中福城,4,116.07,34,22,99939,1160,14
思南新苑,6,210.25,79,30,109393,2300,14
打浦路210弄,1,29.95,79,6,73455,220,30
瞿四小区,1,33.01,8,6,87852,290,30
普育东路26号,3,56.0,141,5,100000,560,39
斜土新村,2,40.0,79,7,82500,330,30
爱心公寓,4,79.02,17,6,80992,640,18
斜土新村,3,54.8,79,7,78102,428,30
局门路573弄,2,38.51,17,6,90885,350,31
平利公寓,5,146.45,132,20,75110,1100,18
斜土新村,3,53.4,79,6,83333,445,30
瞿溪新村,1,30.0,8,6,93333,280,53
中华路1141弄,2,48.25,132,7,81865,395,28
卢湾城市花园,4,96.7,8,26,111685,1080,15
中华东波小区,5,151.63,132,21,89032,1350,17
蒙西小区,1,39.12,17,7,94580,370,23
茂名坊,4,108.7,117,5,137994,1500,18
春江大楼,3,38.9,8,20,100257,390,33
海潮新村,3,64.89,141,6,98628,640,25
海琪园,5,135.6,182,31,103244,1400,14
北蒙三小区,2,23.3,17,7,107296,250,28
振华里小区,3,46.85,84,3,145144,680,23
中福花苑,2,42.46,141,15,97739,415,14
中南公寓,3,79.56,8,17,65359,520,21
天天花园,4,137.28,79,32,69930,960,20
中山南一路1042号,2,28.83,8,6,104058,300,33
南园新村,1,34.31,79,6,84523,290,29
陆兴小区,5,74.55,132,6,87189,650,53
新中苑,5,139.12,141,30,81224,1130,18
瑞金花园,5,147.81,79,29,81185,1200,20
沧海苑,4,144.77,132,18,84962,1230,17
延安中路527号,2,52.48,117,6,94321,495,40
锦麟天地雅苑,6,278.26,84,29,188888,5256,12
华润外滩九里,3,73.51,182,23,163243,1200,7
士林华苑,5,157.21,147,28,105591,1660,10
县左街6号,2,43.75,147,8,86857,380,30
太阳都市花园,4,145.56,147,19,92745,1350,14
上海滩新昌城,4,107.69,19,23,116073,1250,11
翠湖天地御苑,8,597.86,84,30,199879,11950,11
黄浦丽园,6,237.72,141,28,82029,1950,8
明华大厦,6,164.0,132,25,70121,1150,15
西凌新邨,3,55.51,141,7,83768,465,25
宏泰公寓,5,152.0,19,33,92105,1400,17
融创滨江壹号院,5,238.93,8,27,104633,2500,5
巴士小区,3,45.92,84,7,108885,500,24
大林路43弄,2,59.06,132,7,94818,560,26
瞿西新村,1,29.03,79,6,91284,265,29
南昌路166弄,8,207.38,117,3,156717,3250,57
瞿溪路126号,4,68.0,8,6,88235,600,53
金陵大楼,4,126.0,147,15,79365,1000,80
建德小区,2,39.29,117,6,91626,360,42
金日世家,4,126.0,141,30,85714,1080,11
华润外滩九里,7,413.73,182,21,145022,6000,6
中福城,4,105.43,34,16,92952,980,15
五里桥路252号,2,50.0,17,7,100000,500,29
思南公馆,4,163.2,117,8,158088,2580,7
瞿溪新村,2,44.17,8,6,88295,390,53
紫荆新苑,4,90.05,8,7,90505,815,19
露香园,6,375.0,147,9,173333,6500,3
思南公馆,5,209.1,117,7,148254,3100,7
惠德公寓,4,91.79,132,7,82579,758,22
瞿二小区,2,30.94,141,6,106658,330,43
紫金苑,5,138.54,147,7,70737,980,20
大同花园北区,3,73.62,79,32,99157,730,14
宁波路74弄,4,98.7,34,5,84093,830,14
滨江名人苑,4,114.96,182,31,95685,1100,14
大众汽车公寓,3,86.84,17,29,93274,810,21
中山南一路1012弄,2,32.3,8,6,92879,300,39
汝南街小区,2,42.33,17,6,92133,390,24
瞿溪路907弄,2,37.97,17,6,81116,308,33
威海小区,1,33.64,19,6,114447,385,52
永宁街56号,3,42.06,132,7,106990,450,28
五金新邨,3,49.9,117,5,106212,530,41
制造局路370弄,2,33.07,17,6,90716,300,43
永宁街66号,3,42.28,132,7,94607,400,28
华浩苑,18,245.98,141,23,32522,800,14
天天花园,5,140.15,79,25,75918,1064,20
斜土路540号,3,59.7,17,6,83752,500,38
长江公寓,2,50.85,19,14,114060,580,78
华润外滩九里,4,108.0,182,23,155555,1680,7
制造局后街28号,2,48.51,141,7,88641,430,24
西凌新邨,3,66.67,141,32,79496,530,24
国际广场(卢湾),6,225.28,84,29,79900,1800,20
曲园,15,446.7,117,4,100738,4500,80
蒙西小区,2,44.5,17,7,157303,700,27
贝越流明新苑,5,126.62,71,6,54888,695,14
淮海世纪花苑,6,148.49,82,20,64650,960,15
虹延小区,2,40.53,146,5,63656,258,22
双花公寓,3,77.7,181,19,64350,500,26
金谷苑,1,42.98,11,19,68869,296,23
南文大厦,5,145.12,132,27,75799,1100,17
四达路25弄,2,34.81,180,6,68371,238,40
大二小区,1,37.6,89,6,66489,250,32
玉峰花园,4,105.23,165,6,47514,500,22
申亚新华府,6,189.59,82,30,76480,1450,15
南杨小区(长清路),3,65.58,3,6,53369,350,22
御桥馨华苑,6,107.43,77,6,59573,640,13
文化名园,5,106.02,16,6,58007,615,14
共富二村,5,109.85,23,6,41420,455,11
明园森林都市,5,147.9,55,33,70993,1050,4
中华小区,2,47.67,82,7,69225,330,21
尊园,5,154.8,73,37,104651,1620,14
呼玛二村,2,47.44,70,6,39629,188,27
延武机电大楼,4,74.0,82,22,78378,580,27
梅苑,2,44.23,29,6,55392,245,23
东浜小区,2,44.22,158,6,81411,360,20
斜土新村,3,55.9,79,7,80500,450,30
打浦路210弄,2,42.0,79,5,78571,330,30
毕加索小镇(一期)(公寓),2,59.87,44,8,65141,390,7
零陵小区,2,47.0,73,5,78723,370,42
和平花苑,3,90.25,171,34,75900,685,20
瞿溪路937弄,2,41.55,17,6,75090,312,18
竹园新村(浦东),2,39.88,118,6,80240,320,28
民主敦发小区,2,61.58,70,6,43845,270,20
港机新村,2,50.9,37,5,58939,300,36
康桥月苑,3,71.94,66,6,44481,320,8
阳光威尼斯(三期),5,112.04,126,26,45519,510,11
上川路1468弄,5,94.31,92,6,35309,333,22
东安四村,2,39.25,73,6,81528,320,39
中远两湾城,5,141.96,12,34,72555,1030,11
曲阳新村,4,84.79,180,6,73121,620,23
蒙西小区,1,33.25,17,7,98646,328,21
新梅共和城,5,115.74,55,14,80352,930,13
上海未来,4,101.62,153,7,85121,865,12
万邦都市花园,2,54.8,28,11,91240,500,13
控江路650弄,3,50.57,80,6,58334,295,37
经纬阳光水岸家园(一期),4,110.58,4,11,51546,570,12
白雪公主,5,114.14,0,11,56947,650,13
浣纱五村,3,89.71,181,25,66882,600,20
御翠豪庭,5,166.94,39,27,101832,1700,9
缘圆宝邸,4,72.91,109,7,47318,345,9
岭南路100弄,2,41.84,72,6,57361,240,27
徐家汇花园,4,102.75,73,22,97323,1000,17
武宁路200弄,3,51.38,106,5,81743,420,38
三湘四季花城,2,58.21,98,18,46383,270,10
香溢花城(住宅),5,138.67,22,8,79325,1100,11
上海绿城,5,120.83,96,11,78209,945,13
通河四村,3,53.03,150,6,49971,265,23
兴泉小区,3,58.81,72,6,54412,320,21
闸殷路195弄,3,43.7,10,6,52631,230,26
达安花园,5,134.6,90,28,89153,1200,14
上大阳光乾泽园,5,112.6,4,6,44404,500,16
新凯家园,4,81.57,111,11,34939,285,11
虹桥豪苑,5,178.92,142,37,87636,1568,11
